2013-12-13,26.97291667,4.158333333,4
2013-12-14,12.68875,3.666666667,4
2013-12-15,15.72375,3.8625,4
2013-12-16,22.76833333,4.404166667,4
2013-12-17,24.81958333,3.875,4
2013-12-18,13.29416667,4.016666667,4
2013-12-19,21.27,4.3625,4
2013-12-20,6.162083333,4.125,4
2013-12-21,5.46625,5.604166667,4
2013-12-22,0,7.429166667,4
2013-12-23,5.229166667,7.095833333,4
2013-12-24,7.02875,7.129166667,4
2013-12-25,11.81958333,7.595833333,4
2013-12-26,0,7.691666667,4
2013-12-27,0,7.783333333,4
2013-12-28,1.211666667,7.8,4
2013-12-29,1.799166667,7.808333333,4
2013-12-30,29.15541667,7.804166667,4
2013-12-31,11.645,7.095833333,4
2014-01-01,29.57416667,5.466666667,4
2014-01-02,4.309583333,3.504166667,4
2014-01-03,24.59375,3.475,4
2014-01-04,32.06083333,4.295833333,4
2014-01-05,19.33041667,4.008333333,4
2014-01-06,14.29291667,6.316666667,4
2014-01-07,26.5925,7.8,4
2014-01-08,34.4175,7.529166667,4
2014-01-09,15.29541667,6.1625,4
2014-01-10,20.07833333,4.720833333,4
2014-01-11,22.44125,6.366666667,4
2014-01-12,22.62166667,5.333333333,4
2014-01-13,12.5525,4.433333333,4
2014-01-14,14.86791667,7.8625,4
2014-01-15,16.05541667,7.6875,4
2014-01-16,2.657083333,7.633333333,4
2014-01-17,11.65833333,7.741666667,4
2014-01-18,2.804583333,7.716666667,4
2014-01-19,15.83875,7.55,4
2014-01-20,22.40791667,6.629166667,4
2014-01-21,13.47833333,4.808333333,4
2014-01-22,34.175,3.945833333,4
2014-01-23,27.42375,4.858333333,4
2014-01-24,28.4225,5.258333333,4
2014-01-25,26.50166667,4.770833333,4
2014-01-26,28.67291667,4.358333333,4
2014-01-27,31.05666667,4.283333333,4
2014-01-28,31.23583333,4.616666667,4
2014-01-29,18.16458333,4.633333333,4
2014-01-30,29.29541667,4.570833333,4
2014-01-31,37.13083333,4.558333333,4
2014-02-01,18.17666667,4.241666667,4
2014-02-02,26.53791667,3.220833333,4
2014-02-03,4.150833333,3.125,4
2014-02-04,8.725,2.804166667,4
2014-02-05,7.217916667,2.675,4
2014-02-06,10.4675,4.311666667,4
2014-02-07,26.88541667,3.783333333,4
2014-02-08,26.72041667,3.920833333,4
2014-02-09,0.825416667,3.695833333,4
2014-02-10,20.53916667,3.475,4
2014-02-11,18.13583333,2.649166667,4
2014-02-12,16.93333333,2.184583333,4
2014-02-13,27.37083333,2.4225,4
2014-02-14,34.66416667,2.395416667,4
2014-02-15,11.09125,2.41875,4
2014-02-16,38.34708333,2.43125,4
2014-02-17,29.1175,2.520416667,4
2014-02-18,35.87625,2.955833333,4
2014-02-19,30.98333333,3.165833333,4
2014-02-20,25.1725,3.125,4
2014-02-21,8.14625,3.57625,4
2014-02-22,0.00625,5.122916667,4
2014-02-23,12.38333333,5.987083333,4
2014-02-24,34.43625,5.259583333,4
2014-02-25,26.87166667,4.657916667,4
2014-02-26,27.01583333,4.245416667,4
2014-02-27,25.13833333,3.870833333,4
2014-02-28,24.585,3.803333333,4
2014-03-01,31.0625,2.924905914,4
2014-04-01,3.079583333,8.311666667,4
2014-04-02,23.38791667,8.3125,4
2014-04-03,22.02833333,8.250416667,4
2014-04-04,18.65833333,8.265,4
2014-04-05,17.50333333,8.208333333,4
2014-04-06,36.62125,8.19875,4
2014-04-07,24.13333333,8.177916667,4
2014-04-08,38.79166667,5.735416667,4
2014-04-09,44.46125,2.160416667,4
2014-04-10,36.83708333,5.805416667,4
2014-04-11,28.87833333,7.018333333,4
2014-04-12,17.865,4.347916667,4
2014-04-13,36.0575,5.734166667,4
2014-04-14,35.48875,4.724583333,4
2014-04-15,43.46125,2.365,4
2014-04-16,35.1825,1.620833333,4
2014-04-17,17.90166667,3.533333333,4
2014-04-18,39.18291667,5.320833333,4
2014-04-19,29.13791667,7.491666667,4
2014-04-20,4.773333333,7.683333333,4
2014-04-21,18.08416667,7.36375,4
2014-04-22,21.62208333,7.967916667,4
2014-04-23,46.23125,7.973333333,4
2014-04-24,55.82,8.027083333,4
2014-04-25,8.305,7.599166667,4
2014-04-26,28.36791667,7.9275,4
2014-04-27,15.12166667,7.906666667,4
2014-04-28,15.99666667,7.540833333,4
2014-04-29,35.21166667,8.042083333,4
2014-04-30,37.70208333,8.04875,4
2014-05-01,36.61708333,8.00125,4
2014-05-02,28.99791667,7.549166667,4
2014-05-03,8.674583333,7.984166667,4
2014-05-04,29.68833333,7.802083333,4
2014-05-05,15.305,5.9175,4
2014-05-06,12.82,5.875,4
2014-05-07,5.675833333,6.076666667,4
2014-05-08,1.1,5.950833333,4
2014-05-09,38.46291667,7.036666667,4
2014-05-10,38.26166667,8.06875,4
2014-05-11,40.93583333,8.015,4
2014-05-12,24.04041667,8.097916667,4
2014-05-13,17.19666667,8.157083333,4
2014-05-14,31.27333333,8.190833333,4
2014-05-15,42.80333333,6.56875,4
2014-05-16,52.96708333,6.084166667,4
2014-05-17,21.93291667,7.429166667,4
2014-05-18,24.64416667,6.945833333,4
2014-05-19,34.02916667,7.166666667,4
2014-05-20,17.55708333,7.75625,4
2014-05-21,0.57,7.297916667,4
2014-05-22,14.01916667,6.231666667,4
2014-05-23,4.48375,8.101666667,4
2014-05-24,3.63375,8.06,4
2014-05-25,6.331666667,8.03875,4
2014-05-26,44.03541667,8.017083333,4
2014-05-27,12.93541667,7.707083333,4
2014-05-28,14.08291667,7.8225,4
2014-05-29,2.13625,7.45125,4
2014-05-30,14.04,7.067916667,4
2014-05-31,11.16333333,6.287916667,4
2014-06-01,3.194583333,5.742083333,4
2014-06-02,7.316666667,4.805833333,4
2014-06-03,17.95666667,4.105833333,4
2014-06-04,14.03541667,6.329166667,4
2014-06-05,7.779166667,5.200833333,4
2014-06-06,20.32916667,3.924583333,4
2014-06-07,17.765,3.64125,4
2014-06-08,1.967083333,3.12625,4
2014-06-09,2.235833333,3.186666667,4
2014-06-10,7.35125,2.61625,4
2014-06-11,19.03375,2.671666667,4
2014-06-12,47.87083333,3.425833333,4
2014-06-13,44.02916667,6.327916667,4
2014-06-14,26.74583333,6.332083333,4
2014-06-15,26.24583333,6.378333333,4
2014-06-16,2.532083333,6.422083333,4
2014-06-17,6.629583333,6.247083333,4
2014-06-18,36.93166667,6.27,4
2014-06-19,20.455,6.358333333,4
2014-06-20,25.22666667,4.580416667,4
2014-06-21,14.79,3.393333333,4
2014-06-22,0.374583333,2.677916667,4
2014-06-23,2.849583333,2.26875,4
2014-06-24,27.86833333,2.309583333,4
2014-06-25,10.15583333,4.222916667,4
2014-06-26,9.559583333,6.358333333,4
2014-06-27,3.881666667,6.232083333,4
2014-06-28,0.349583333,4.925833333,4
2014-06-29,4.930833333,3.635,4
2014-06-30,5.162916667,3.1725,4
2014-07-01,17.5275,2.63375,4
2014-07-02,13.47583333,2.468333333,4
2014-07-03,8.421666667,3.472083333,4
2014-07-04,12.69125,4.963333333,4
2014-07-05,42.86041667,5.031666667,4
2014-07-06,39.29,2.906666667,4
2014-07-07,18.10416667,2.032083333,4
2014-07-08,18.0025,2.435416667,4
2014-07-09,9.725,3.265833333,4
2014-07-10,18.47666667,2.344583333,4
2014-07-11,0.432083333,2.510833333,4
2014-07-12,1.525416667,1.669583333,4
2014-07-13,23.85208333,1.23875,4
2014-07-14,11.83958333,1.39125,4
2014-07-15,8.13125,2.62625,4
2014-07-16,8.270416667,3.109583333,4
2014-07-17,11.55041667,3.592083333,4
2014-07-18,10.5425,3.346666667,4
2014-07-19,2.374583333,1.91125,4
2014-07-20,9.38375,1.5625,4
2014-07-21,6.045416667,1.89,4
2014-07-22,6.937083333,1.188333333,4
2014-07-23,18.37583333,1.81625,4
2014-07-24,17.55875,4.718333333,4
2014-07-25,20.49625,4.96375,4
2014-07-26,17.73083333,2.657083333,4
2014-07-27,16.31,1.90375,4
2014-07-28,12.085,4.258333333,4
2014-07-29,20.53333333,6.478333333,4
2014-07-30,2.00625,6.404166667,4
2014-07-31,10.73791667,5.52125,4
2014-08-01,5.477083333,4.36625,4
2014-08-02,7.445,3.32125,4
2014-08-03,1.77,3.020833333,4
2014-08-04,3.002916667,2.180833333,4
2014-08-05,4.6775,1.965,4
2014-08-06,14.30041667,5.33625,4
2014-08-07,21.00291667,3.7025,4
2014-08-08,19.99291667,2.672916667,4
2014-08-09,12.105,2.5925,4
2014-08-10,4.988333333,1.86125,4
2014-08-11,1.07,1.45,4
2014-08-12,34.47208333,1.77375,4
2014-08-13,43.55375,2.267083333,4
2014-08-14,22.64875,5.79125,4
2014-08-15,4.295833333,5.009166667,4
2014-08-16,18.07291667,2.764166667,4
2014-08-17,25.94833333,2.418333333,4
2014-08-18,24.50625,1.964583333,4
2014-08-19,3.662083333,3.247083333,4
2014-08-20,4.4575,2.312916667,4
2014-08-21,28.09,2.374166667,4
2014-08-22,18.17291667,1.70125,4
2014-08-23,0.368333333,2.33,4
2014-08-24,1.996666667,2.254166667,4
2014-08-25,0.744166667,1.705,4
2014-08-26,9.069583333,3.425,4
2014-08-27,25.88458333,1.270416667,4
2014-08-28,22.45666667,1.589166667,4
2014-08-29,4.335416667,1.125833333,4
2014-08-30,22.60625,0.898333333,4
2014-08-31,18.99958333,0.8725,4
